,Div,Date,HomeTeam,AwayTeam,FTR,HTCD,ATCD,HTGD,ATGD,HTSD,ATSD,HomeRating(ELO) 0.05,AwayRating(ELO) 0.05,HomeRating(ELO) 0.1,AwayRating(ELO) 0.1,HomeRating(ELO) 0.25,AwayRating(ELO) 0.25,HomeRating(ELO) 0.4,AwayRating(ELO) 0.4,HomeRating(ELO) 0.55,AwayRating(ELO) 0.55,HomeRating(ELO) 0.7,AwayRating(ELO) 0.7,HomeRating(ELO) 0.85,AwayRating(ELO) 0.85,HomeRating(ELO) 0.9,AwayRating(ELO) 0.9,Value Diff,Attack Diff,Mid Game Diff,Defense Diff,Over Game Diff,Estadio,Arbitro,Parametro,Yellow Card/Match,Red Card/Match,% HomeWin,% AwayWin,% DrawWin,_merge
25,E0,28/08/2010,PR008,PR018,D,0.0,0.05309734513274336,0.024390243902439025,0.07317073170731707,-0.00641025641025641,0.038461538461538464,1.04513125,1.0,1.0811000000000002,1.0,1.14453125,1.0,1.1696,1.0,1.2028812500000001,1.0,1.3031000000000001,1.0,1.5411312500000003,1.0,1.6650999999999998,1.0,-35930000,1,-1,2,-1,,Stuart Attwell,r611314,"3,66","0,13",0.4717948717948718,0.26153846153846155,0.26666666666666666,both
26,E0,29/08/2010,PR001,PR013,H,0.008849557522123894,0.017699115044247787,-0.07317073170731707,-0.024390243902439025,-0.02564102564102564,0.07692307692307693,1.0,0.952625,1.0,0.911,1.0,0.828125,0.9999999999999999,0.8240000000000001,1.0,0.9188750000000001,1.0,1.133,1.0,1.4866250000000003,0.9999999999999999,1.6389999999999998,18320000,-2,1,0,0,,Mike Jones,r611305,"3,16","0,13",0.4803921568627451,0.25980392156862747,0.25980392156862747,both
27,E0,29/08/2010,PR003,PR012,D,-0.061946902654867256,-0.04424778761061947,0.04878048780487805,0.024390243902439025,0.0,0.0641025641025641,1.044875,1.0525,1.079,1.11,1.109375,1.3125,1.016,1.56,0.7786249999999999,1.8525,0.3770000000000001,2.19,-0.20912499999999978,2.5725,-0.44899999999999984,2.71,4770000,-1,-1,-1,-1,,Kevin Friend,r611312,"3,43","0,11",0.45185185185185184,0.3111111111111111,0.23703703703703705,both
28,E0,29/08/2010,PR009,PR015,H,-0.02654867256637168,-0.035398230088495575,-0.07317073170731707,-0.12195121951219512,0.00641025641025641,-0.05128205128205128,0.9475,0.9975,0.89,0.99,0.6875,0.9375,0.44000000000000006,0.8400000000000001,0.14749999999999985,0.6974999999999999,-0.18999999999999995,0.51,-0.5725,0.27749999999999997,-0.71,0.19000000000000006,252320000,9,13,11,7,,Lee Probert,r611311,"2,48","0,17",0.4861878453038674,0.281767955801105,0.23204419889502761,both
29,E0,29/08/2010,PR005,PR019,H,-0.008849557522123894,-0.05309734513274336,-0.024390243902439025,0.07317073170731707,-0.038461538461538464,-0.09615384615384616,0.950125,1.05,0.901,1.1,0.765625,1.25,0.6639999999999999,1.4,0.616375,1.55,0.643,1.7,0.764125,1.85,0.829,1.9,-254850000,-7,-7,-5,-7,,Mike Dean,r611300,"3,68","0,2",0.44206773618538325,0.27450980392156865,0.28342245989304815,both
30,E0,11/09/2010,PR011,PR003,H,0.10619469026548672,-0.017699115044247787,0.17073170731707318,0.04878048780487805,0.1282051282051282,0.019230769230769232,1.0996128125,1.04525625,1.19681,1.0821,1.4462890625,1.16015625,1.56704,1.2336,1.4681909375,1.36925625,1.0588700000000002,1.6460999999999997,0.2573178125000004,2.15525625,-0.10871000000000008,2.3941,223850000,8,8,5,6,,Stuart Attwell,r611314,"3,66","0,13",0.4717948717948718,0.26153846153846155,0.26666666666666666,both
31,E0,11/09/2010,PR013,PR010,D,0.12389380530973451,0.12389380530973451,-0.04878048780487805,0.14634146341463414,0.09615384615384616,0.09615384615384616,0.9002434375,1.0925,0.80189,1.1700000000000002,0.5263671875,1.3125,0.2921600000000001,1.3199999999999998,0.09091531249999996,1.1925,-0.12216999999999989,0.93,-0.4374615625,0.5325000000000004,-0.58859,0.3700000000000001,-203520000,-5,-3,-4,-4,,Martin Atkinson,r611309,"3,27","0,15",0.46220302375809935,0.31317494600431967,0.22462203023758098,both
32,E0,11/09/2010,PR017,PR008,H,-0.008849557522123894,0.017699115044247787,0.0,0.024390243902439025,0.00641025641025641,-0.03205128205128205,1.002138109375,1.0428746875000001,1.007219,1.07299,1.025146484375,1.1083984375,1.0355839999999998,1.10176,1.059363734375,1.0912965625,1.159691,1.0909300000000002,1.4343986093750003,1.0811696875,1.5847390000000001,1.06651,26000000,3,4,4,4,,Phil Dowd,r611324,"3,51","0,22",0.4837662337662338,0.262987012987013,0.2532467532467532,both
33,E0,11/09/2010,PR019,PR002,D,-0.017699115044247787,0.017699115044247787,0.04878048780487805,-0.024390243902439025,-0.07692307692307693,-0.10897435897435898,0.9998687500000001,0.94475625,0.9989000000000001,0.8781000000000001,0.98046875,0.59765625,0.9104,0.17759999999999976,0.7421187499999999,-0.3962437500000002,0.41690000000000005,-1.1259,-0.13613125000000004,-2.0012437499999995,-0.3851,-2.3219000000000003,312650000,9,6,5,7,,Mark Clattenburg,r611321,"3,27","0,16",0.47079037800687284,0.26804123711340205,0.2611683848797251,both
34,E0,11/09/2010,PR018,PR020,A,0.035398230088495575,-0.07964601769911504,0.07317073170731707,-0.04878048780487805,0.0641025641025641,-0.10256410256410256,1.002143734375,0.9952621875000001,1.007299,0.9821900000000001,1.027099609375,0.9130859375,1.040704,0.8489599999999999,1.050213109375,0.8604340625,1.0636510000000001,1.01813,1.068994234375,1.3835571875000003,1.059859,1.5597100000000002,69450000,5,3,2,5,,Lee Mason,r611313,"3,11","0,14",0.503448275862069,0.2620689655172414,0.23448275862068965,both
